,State,DC Fast Charge,Level 1,Level 2,EV Network
136,FL,1.0,1.0,2.0,ChargePoint Network
137,WI,,,2.0,ChargePoint Network
138,WA,,2.0,,
139,CA,,,1.0,
140,HI,,,,
141,MI,,2.0,2.0,ChargePoint Network
142,OR,,,6.0,ChargePoint Network
143,OR,,1.0,1.0,ChargePoint Network
144,TX,,5.0,,ChargePoint Network
145,TX,,1.0,,ChargePoint Network
146,CA,,,2.0,
147,CA,,,4.0,
148,WA,,1.0,2.0,
149,WA,,,1.0,
150,IA,,,1.0,
151,IA,,,1.0,
152,MN,,1.0,,
153,FL,,1.0,1.0,ChargePoint Network
154,FL,,,1.0,ChargePoint Network
155,TX,,1.0,1.0,ChargePoint Network
156,AZ,,1.0,1.0,ChargePoint Network
157,CA,,,6.0,ChargePoint Network
158,CA,,1.0,1.0,ChargePoint Network
159,CO,,4.0,,
160,CT,,4.0,,
161,IL,,1.0,,ChargePoint Network
162,MD,,1.0,,ChargePoint Network
163,NJ,,,1.0,
164,OR,,10.0,10.0,
165,RI,,1.0,1.0,ChargePoint Network
166,TX,,1.0,3.0,ChargePoint Network
167,TX,,,2.0,ChargePoint Network
168,TX,,1.0,,ChargePoint Network
169,WA,,1.0,1.0,ChargePoint Network
170,WA,,1.0,1.0,ChargePoint Network
171,WA,,2.0,2.0,ChargePoint Network
172,NY,,1.0,,
173,CA,,,1.0,
174,IL,,2.0,2.0,ChargePoint Network
175,IL,,,4.0,ChargePoint Network
176,IL,,,2.0,ChargePoint Network
177,IL,,2.0,2.0,ChargePoint Network
178,IL,,1.0,1.0,ChargePoint Network
179,IL,,2.0,2.0,ChargePoint Network
180,SC,,,2.0,
181,SC,,,2.0,
182,SC,,,2.0,
183,CT,,,2.0,
184,CT,,2.0,2.0,
185,CT,,,3.0,
186,CT,,,3.0,
187,CT,,,2.0,
188,CT,,8.0,4.0,
189,CT,,,4.0,
190,CT,,1.0,1.0,
191,CT,,,3.0,
192,MI,,2.0,2.0,ChargePoint Network
193,MI,,2.0,2.0,ChargePoint Network
194,MI,,3.0,5.0,ChargePoint Network
195,MI,,1.0,1.0,ChargePoint Network
196,NY,,,1.0,ChargePoint Network
197,WI,,,2.0,ChargePoint Network
198,WI,,,2.0,ChargePoint Network
199,SC,,1.0,1.0,
200,OH,,,1.0,
201,WV,,,2.0,
202,FL,,,2.0,ChargePoint Network
203,FL,,,2.0,ChargePoint Network
204,FL,,,2.0,ChargePoint Network
205,FL,,,2.0,ChargePoint Network
206,FL,,,2.0,ChargePoint Network
207,FL,,1.0,3.0,ChargePoint Network
208,IL,,2.0,2.0,ChargePoint Network
209,MO,,,1.0,
210,OR,,1.0,5.0,ChargePoint Network
211,OR,,13.0,13.0,ChargePoint Network
212,TX,,1.0,1.0,ChargePoint Network
213,WA,,,2.0,ChargePoint Network
214,CA,,2.0,,
215,OR,,,1.0,
216,UT,,,4.0,
217,UT,,2.0,1.0,
218,WA,,1.0,,
219,WA,,1.0,,
220,WA,,1.0,,
221,WA,,1.0,,
222,WA,,2.0,2.0,
223,WA,,1.0,,
224,KS,,2.0,2.0,ChargePoint Network
225,MI,,,2.0,ChargePoint Network
226,MO,,1.0,1.0,ChargePoint Network
227,MI,,4.0,4.0,ChargePoint Network
228,MO,,1.0,1.0,ChargePoint Network
229,MO,,1.0,1.0,ChargePoint Network
230,MA,,,1.0,
231,FL,,,3.0,
232,WA,,4.0,7.0,ChargePoint Network
233,CT,,,2.0,
234,MA,,,2.0,
235,MA,,,16.0,ChargePoint Network
236,SC,,,10.0,
237,SC,,,2.0,
238,SC,,,2.0,
239,SC,,,2.0,
240,SC,,,2.0,
241,SC,,,4.0,
242,SC,,,2.0,
243,SC,,,2.0,
244,SC,,,2.0,
245,SC,,,2.0,
246,SC,,,2.0,
247,SC,1.0,,2.0,
248,SC,,,2.0,
249,SC,,,2.0,
250,SC,,,2.0,
251,SC,,,2.0,
252,CA,,,12.0,
253,CA,,,3.0,
254,CA,,,7.0,
255,CA,,,1.0,
256,CA,,,5.0,
257,CA,1.0,,14.0,
258,CO,1.0,18.0,9.0,
259,MA,,1.0,1.0,
260,NM,,1.0,1.0,ChargePoint Network
261,MI,,,1.0,
262,IN,,,2.0,
263,MI,,,1.0,
264,FL,,,4.0,ChargePoint Network
265,FL,,1.0,1.0,ChargePoint Network
266,NJ,,1.0,1.0,ChargePoint Network
267,NV,,,1.0,ChargePoint Network
268,IA,,1.0,1.0,ChargePoint Network
269,IL,,2.0,2.0,ChargePoint Network
270,IL,,,4.0,
271,IL,,,3.0,
272,LA,,1.0,1.0,ChargePoint Network
273,MD,,1.0,1.0,ChargePoint Network
274,MI,,,2.0,ChargePoint Network
275,MI,,1.0,1.0,ChargePoint Network
276,MN,,1.0,1.0,ChargePoint Network
277,NC,,,1.0,ChargePoint Network
278,CA,,1.0,2.0,ChargePoint Network
279,CA,,1.0,6.0,ChargePoint Network
280,CA,,1.0,31.0,ChargePoint Network
281,CA,,,15.0,ChargePoint Network
282,CA,,2.0,2.0,ChargePoint Network
283,CA,,8.0,8.0,ChargePoint Network
284,CA,,,37.0,ChargePoint Network
285,CA,,,3.0,ChargePoint Network
286,FL,,,4.0,ChargePoint Network
287,WA,,,4.0,ChargePoint Network
288,WA,,1.0,1.0,ChargePoint Network
289,WA,,,2.0,ChargePoint Network
290,WA,,4.0,4.0,ChargePoint Network
291,WA,,,2.0,ChargePoint Network
292,WA,,,4.0,ChargePoint Network
293,WI,,,1.0,ChargePoint Network
294,NY,1.0,,,ChargePoint Network
295,TX,,1.0,1.0,ChargePoint Network
296,TX,,2.0,2.0,ChargePoint Network
297,TX,,1.0,1.0,ChargePoint Network
298,WI,,,1.0,ChargePoint Network
299,NC,,,2.0,
300,NC,,,1.0,
301,TX,1.0,,2.0,
302,CA,1.0,,,ChargePoint Network
303,CA,,,1.0,
304,VA,,,1.0,
305,VA,,,2.0,
306,MN,,1.0,,
307,MN,,1.0,,
308,MN,,1.0,,
309,MN,,1.0,,
310,MN,,1.0,,
311,MN,,1.0,,
312,TN,,,1.0,
313,TN,,,1.0,
314,TX,,,1.0,
315,TX,,,1.0,
316,TX,,,1.0,
317,TX,,,1.0,
318,TX,,,1.0,
319,TX,,,1.0,
320,TX,,,1.0,
321,TX,,,1.0,
322,TX,,,1.0,
323,TX,,,1.0,
324,TX,,,1.0,
325,TX,,,1.0,
326,TX,,,1.0,
327,TX,1.0,,1.0,
328,TX,,,1.0,
329,TX,,,1.0,
330,TX,1.0,,1.0,
331,TX,1.0,,1.0,
332,TX,1.0,,1.0,
333,TX,,,1.0,
334,TX,1.0,,1.0,
335,TX,,,1.0,
336,TX,,,1.0,
337,TX,,,1.0,
338,TX,,,1.0,
339,TX,,,1.0,
340,TX,,,1.0,
341,TX,,,1.0,
342,TX,1.0,,1.0,
343,TX,,,1.0,
344,TX,,,1.0,
345,TX,1.0,,1.0,
346,TX,,,1.0,
347,TX,,,1.0,
348,TX,,,1.0,
349,TX,1.0,,2.0,
350,TX,,,1.0,
351,TX,,,1.0,
352,TX,,,1.0,
353,TX,,,1.0,
354,TX,,,1.0,
355,TX,,,1.0,
356,TX,,,1.0,
357,TX,,,1.0,
358,TX,,,1.0,
359,TX,1.0,,1.0,
360,TX,1.0,,1.0,
361,TX,,,1.0,
362,TX,,,1.0,
363,TX,,,1.0,
364,TX,,,1.0,
365,TX,,,1.0,
366,VA,1.0,,3.0,
367,VA,1.0,,1.0,
368,VA,1.0,,2.0,
369,VA,,,1.0,
370,VA,1.0,,2.0,
371,VA,1.0,,2.0,
372,VA,,4.0,,
373,VA,,,4.0,ChargePoint Network
374,VA,1.0,,1.0,
375,VA,2.0,,1.0,
376,VA,,,2.0,
377,VA,1.0,,3.0,
378,WA,1.0,,2.0,
379,WA,,,1.0,
380,WA,1.0,,2.0,
381,WA,,,2.0,
382,WA,,,2.0,
383,WA,,,1.0,
384,WA,,,1.0,
385,WA,1.0,,2.0,
386,WA,1.0,,1.0,
387,WA,1.0,,1.0,
388,WA,,,1.0,
389,WA,1.0,,2.0,
390,WA,,,1.0,
391,WA,,,1.0,
392,WA,,,1.0,
393,TN,1.0,,1.0,
394,TN,1.0,,1.0,
395,TN,,,1.0,
396,TN,,,1.0,
397,TN,,,1.0,
398,TN,1.0,,1.0,
399,TN,1.0,,1.0,
400,TN,,,1.0,
401,TN,,,1.0,
402,TN,,,1.0,
403,TN,,,1.0,
404,TN,,,1.0,
405,TN,,,1.0,
406,TN,,,1.0,
407,TN,1.0,,1.0,
408,TN,1.0,,2.0,
409,TN,1.0,,2.0,
410,OR,,,1.0,
411,OR,1.0,,2.0,
412,OR,,,1.0,
413,OR,,,1.0,
414,OR,,,1.0,
415,OR,,,1.0,
416,OR,,,1.0,
417,OR,,,1.0,
418,OR,,,1.0,
419,OR,1.0,,2.0,
420,OR,,,2.0,
421,SC,1.0,,2.0,
422,SC,1.0,,1.0,
423,TN,,,1.0,
424,TN,1.0,,2.0,
425,TN,,,1.0,
426,TN,,,1.0,
427,AL,1.0,,4.0,
428,AL,,,1.0,
429,AL,1.0,,1.0,
430,AL,1.0,,1.0,
431,AZ,,,1.0,
432,AZ,1.0,,2.0,
433,AZ,,,1.0,
434,AZ,,,1.0,
435,AZ,1.0,,2.0,
436,AZ,,,1.0,
437,AZ,1.0,,1.0,
438,AZ,,,1.0,
439,AZ,,,3.0,
440,AZ,1.0,,3.0,Greenlots
441,AZ,,,1.0,
442,AZ,1.0,,2.0,
443,AZ,,,1.0,
444,CA,,,1.0,
445,CA,,,1.0,
446,CA,1.0,,1.0,
447,CA,,,3.0,
448,CA,,,2.0,
449,CA,,,1.0,
450,CA,,,1.0,
451,CA,,,3.0,
452,CA,1.0,,2.0,
453,CA,,,1.0,
454,CA,1.0,,1.0,
455,CA,,,1.0,
456,CA,1.0,,2.0,
457,CA,,,2.0,
458,CA,,,1.0,
459,CA,,,4.0,
460,CA,,,1.0,
461,CA,,,1.0,
462,CA,,,2.0,
463,CA,1.0,,4.0,
464,CA,,,1.0,
465,CA,,,1.0,
466,CA,,,3.0,
467,CA,,,2.0,
468,CA,,,2.0,
469,CA,,,1.0,
470,CA,1.0,,2.0,
471,CA,,,1.0,
472,CA,,,2.0,
473,CA,,,1.0,
474,CA,,,3.0,
475,CA,1.0,,2.0,
476,CA,,,1.0,
477,CA,1.0,,2.0,
478,CA,1.0,,2.0,
479,CA,1.0,,2.0,
480,CA,1.0,,1.0,
481,CA,,,2.0,
482,CA,,,1.0,
483,CA,,,1.0,
484,CA,,,1.0,
485,CA,1.0,,1.0,
486,CA,1.0,,3.0,
487,CA,,,1.0,
488,CA,,,1.0,
489,CA,1.0,,2.0,
490,CA,1.0,,2.0,
491,CA,,,1.0,
492,CA,,,2.0,
493,CA,,,4.0,
494,CA,1.0,,1.0,
495,CA,,,1.0,
496,CA,,,3.0,
497,CA,,,1.0,
498,CA,,,1.0,
499,CA,,,2.0,
500,CA,,,1.0,
501,CA,1.0,,1.0,
502,CA,1.0,,2.0,
503,CA,1.0,,1.0,
504,CA,1.0,,1.0,
505,CA,1.0,,1.0,
506,CA,,,2.0,
507,CA,,,1.0,
508,CA,1.0,,2.0,
509,CA,1.0,,2.0,
510,CA,1.0,,4.0,
511,CA,,,1.0,
512,CA,,,1.0,
513,CA,,,4.0,
514,CA,1.0,,2.0,
515,CA,,,1.0,
516,CA,,,1.0,
517,CA,,,2.0,
518,CA,1.0,,2.0,
519,CA,,,1.0,
520,CA,,,1.0,
521,CA,,,1.0,
522,CA,,,3.0,
523,CA,,,1.0,
524,CA,,,1.0,
525,CA,,,1.0,
526,CA,,,1.0,
527,FL,,,1.0,
528,FL,,,1.0,
529,FL,1.0,,1.0,
530,FL,1.0,,1.0,
531,FL,1.0,,1.0,
532,FL,,,1.0,
533,FL,1.0,,1.0,
534,FL,,,1.0,
535,FL,1.0,,1.0,
536,FL,1.0,,1.0,
537,FL,1.0,,1.0,
538,FL,,,1.0,
539,FL,,,1.0,
540,FL,1.0,,1.0,
541,FL,,,1.0,
542,FL,1.0,,1.0,
543,FL,,,1.0,
544,FL,,,1.0,
545,FL,,,1.0,
546,GA,1.0,,1.0,
547,GA,1.0,,1.0,
548,GA,1.0,,1.0,
549,GA,1.0,,1.0,
550,GA,1.0,,1.0,
551,GA,1.0,,1.0,
552,GA,,,1.0,
553,GA,1.0,,1.0,
554,GA,1.0,,1.0,
555,GA,,,1.0,
556,HI,1.0,,2.0,
557,HI,,,1.0,
558,HI,1.0,,1.0,
559,HI,1.0,,2.0,
560,MD,,,4.0,SemaCharge Network
561,MD,,,4.0,SemaCharge Network
562,MD,,1.0,2.0,
563,MD,,,1.0,
564,MD,,,2.0,
565,MD,,,1.0,
566,MD,,,1.0,
567,MD,,5.0,5.0,ChargePoint Network
568,MD,1.0,,1.0,
569,MD,,,1.0,
570,MD,,,1.0,SemaCharge Network
571,MD,1.0,,1.0,
572,MD,,,1.0,SemaCharge Network
573,MD,,1.0,4.0,ChargePoint Network
574,MN,,1.0,1.0,ChargePoint Network
575,MN,,2.0,2.0,ChargePoint Network
576,MN,,4.0,4.0,
577,MN,,,1.0,
578,MN,,2.0,2.0,ChargePoint Network
579,MN,,2.0,2.0,ChargePoint Network
580,MN,,2.0,4.0,ChargePoint Network
581,MN,,1.0,1.0,ChargePoint Network
582,MN,,,2.0,
583,NC,1.0,,1.0,
584,NC,1.0,,1.0,
585,NC,,,1.0,
586,NC,,,1.0,
587,CA,,,2.0,
588,SC,,,2.0,
589,VA,,,1.0,
590,NJ,,2.0,2.0,ChargePoint Network
591,NV,,,3.0,ChargePoint Network
592,TX,,,4.0,ChargePoint Network
593,TX,,,6.0,ChargePoint Network
594,VA,,,1.0,
595,VA,1.0,,2.0,
596,WA,,,6.0,ChargePoint Network
597,WA,,3.0,3.0,ChargePoint Network
598,WI,,,2.0,ChargePoint Network
599,WI,,,2.0,ChargePoint Network
600,CA,,,11.0,ChargePoint Network
601,CA,,1.0,9.0,ChargePoint Network
602,CA,,1.0,9.0,ChargePoint Network
603,CA,,1.0,9.0,ChargePoint Network
604,CA,,,2.0,ChargePoint Network
605,CA,,1.0,1.0,ChargePoint Network
606,CA,,1.0,1.0,
607,FL,,,1.0,ChargePoint Network
608,FL,,,2.0,
609,MI,,1.0,3.0,ChargePoint Network
610,MI,,1.0,1.0,ChargePoint Network
611,MI,,1.0,1.0,ChargePoint Network
612,MI,,1.0,1.0,ChargePoint Network
613,MI,,2.0,2.0,ChargePoint Network
614,MI,,1.0,1.0,ChargePoint Network
615,MN,,1.0,1.0,
616,MO,,1.0,1.0,ChargePoint Network
617,SC,,,1.0,
618,VA,,,1.0,
619,SC,,,2.0,
620,SC,,,1.0,
621,CT,,,1.0,
622,DC,,1.0,1.0,
623,FL,,,2.0,
624,MI,,,1.0,
625,MI,,,1.0,
626,MI,,,24.0,
627,MI,,,2.0,
628,MI,,,1.0,
629,MI,,,2.0,
630,MI,,,1.0,
631,OH,,,2.0,
632,MI,,,2.0,
633,MD,,4.0,2.0,
634,PA,,,2.0,
635,VA,,,3.0,
636,MI,,,4.0,
637,NC,,2.0,2.0,
638,NC,,,2.0,
639,NC,,,1.0,
640,NC,,1.0,1.0,
641,OR,,2.0,3.0,
642,WA,,,8.0,
643,OR,,1.0,1.0,
644,OR,,1.0,1.0,
645,GA,,6.0,6.0,
646,HI,,,1.0,
647,IL,,,2.0,
648,IL,,,1.0,ChargePoint Network
649,MD,,,2.0,SemaCharge Network
650,NH,,2.0,2.0,ChargePoint Network
651,NC,,,2.0,
652,OR,,1.0,1.0,ChargePoint Network
653,OR,,1.0,1.0,ChargePoint Network
654,SC,,,1.0,ChargePoint Network
655,AR,,,1.0,
656,FL,,1.0,1.0,ChargePoint Network
657,FL,,,2.0,ChargePoint Network
658,FL,,,2.0,ChargePoint Network
659,FL,,,2.0,ChargePoint Network
660,FL,,,2.0,ChargePoint Network
661,FL,,,2.0,ChargePoint Network
662,FL,,2.0,2.0,ChargePoint Network
663,FL,,1.0,1.0,ChargePoint Network
664,FL,,1.0,1.0,ChargePoint Network
665,IA,,,1.0,
666,IA,,,1.0,
667,IA,,,1.0,
668,KS,,2.0,2.0,ChargePoint Network
669,MD,,,2.0,ChargePoint Network
670,MD,,,2.0,ChargePoint Network
671,MI,,1.0,1.0,ChargePoint Network
672,MI,,1.0,1.0,
673,MI,,1.0,1.0,ChargePoint Network
674,MI,,1.0,1.0,
675,MI,,1.0,1.0,ChargePoint Network
676,MI,,1.0,1.0,ChargePoint Network
677,MI,,,1.0,ChargePoint Network
678,MI,,1.0,1.0,ChargePoint Network
679,OR,,,2.0,
680,VA,,,1.0,
681,SC,,,1.0,
682,MA,,,2.0,
683,CA,,2.0,2.0,ChargePoint Network
684,CA,,,6.0,ChargePoint Network
685,MD,,,2.0,SemaCharge Network
686,MD,,,5.0,SemaCharge Network
687,NV,,,4.0,ChargePoint Network
688,NY,,,2.0,ChargePoint Network
689,SC,,,3.0,
690,TX,,,4.0,ChargePoint Network
691,TX,,,2.0,ChargePoint Network
692,TX,,,4.0,ChargePoint Network
693,TX,,2.0,2.0,ChargePoint Network
694,TX,,1.0,1.0,ChargePoint Network
695,VA,,2.0,2.0,ChargePoint Network
696,CA,,,2.0,ChargePoint Network
697,CA,,,2.0,ChargePoint Network
698,CA,,,8.0,ChargePoint Network
699,CA,,1.0,3.0,ChargePoint Network
700,CA,,,6.0,ChargePoint Network
701,CA,,,2.0,ChargePoint Network
702,CA,,2.0,2.0,ChargePoint Network
703,CA,,1.0,1.0,ChargePoint Network
704,CA,,1.0,1.0,ChargePoint Network
705,CA,,2.0,2.0,
706,VA,,,1.0,
707,CA,,,4.0,ChargePoint Network
708,TN,,,6.0,
709,WI,,,3.0,ChargePoint Network
710,WI,,,1.0,ChargePoint Network
711,WI,,,2.0,ChargePoint Network
712,CA,,,4.0,
713,NC,,,2.0,
714,WA,,,2.0,
715,VA,,,2.0,
716,MA,,,1.0,
717,CA,,,1.0,
718,NY,,,15.0,ChargePoint Network
719,NY,,,2.0,ChargePoint Network
720,NY,,,2.0,ChargePoint Network
721,NY,,,2.0,ChargePoint Network
722,OR,,,2.0,ChargePoint Network
723,TN,,1.0,1.0,ChargePoint Network
724,TX,,2.0,2.0,ChargePoint Network
725,VA,,,4.0,ChargePoint Network
726,WA,,2.0,2.0,ChargePoint Network
727,WA,,,2.0,ChargePoint Network
728,WA,,,4.0,ChargePoint Network
729,CA,,,3.0,ChargePoint Network
730,CA,,,1.0,ChargePoint Network
731,CA,,,1.0,ChargePoint Network
732,CA,,,2.0,ChargePoint Network
733,CA,,,7.0,ChargePoint Network
734,CA,,1.0,3.0,ChargePoint Network
735,FL,,,1.0,ChargePoint Network
736,CA,,,1.0,ChargePoint Network
737,FL,,,2.0,ChargePoint Network
738,FL,,,2.0,ChargePoint Network
739,FL,1.0,,6.0,ChargePoint Network
740,FL,,,2.0,ChargePoint Network
741,IL,,,2.0,ChargePoint Network
742,MA,,,2.0,ChargePoint Network
743,MI,,1.0,1.0,ChargePoint Network
744,MI,,1.0,1.0,ChargePoint Network
745,MI,,3.0,3.0,ChargePoint Network
746,NC,,2.0,12.0,ChargePoint Network
747,NJ,,,2.0,ChargePoint Network
748,NY,,,3.0,ChargePoint Network
749,NY,,,2.0,ChargePoint Network
750,NY,,,1.0,ChargePoint Network
751,NY,,,1.0,ChargePoint Network
752,NY,,,1.0,ChargePoint Network
753,NY,,,2.0,ChargePoint Network
754,TX,,,3.0,
755,PA,,,2.0,
756,HI,,,1.0,
757,HI,,,1.0,
758,HI,,,3.0,OpConnect
759,HI,,,2.0,
760,MD,,,2.0,
761,UT,,,4.0,
762,RI,,,1.0,
763,GA,,,1.0,
764,WA,,,2.0,ChargePoint Network
765,WA,,,4.0,
766,FL,,,2.0,ChargePoint Network
767,FL,,1.0,1.0,
768,FL,,,2.0,ChargePoint Network
769,FL,,1.0,1.0,ChargePoint Network
770,FL,,,2.0,ChargePoint Network
771,FL,,,2.0,ChargePoint Network
772,FL,,,4.0,ChargePoint Network
773,FL,,1.0,1.0,ChargePoint Network
774,FL,,,2.0,ChargePoint Network
775,IL,,,2.0,ChargePoint Network
776,MA,,,4.0,ChargePoint Network
777,MI,,,2.0,ChargePoint Network
778,MI,,,2.0,ChargePoint Network
779,MA,,,4.0,ChargePoint Network
780,MI,,3.0,3.0,ChargePoint Network
781,MI,,1.0,1.0,ChargePoint Network
782,NV,,2.0,5.0,ChargePoint Network
783,NY,,1.0,1.0,ChargePoint Network
784,TX,,,4.0,ChargePoint Network
785,TX,,,2.0,ChargePoint Network
786,TX,,2.0,2.0,ChargePoint Network
787,TX,,,2.0,
788,TX,,2.0,2.0,ChargePoint Network
789,WA,,,2.0,ChargePoint Network
790,WA,,,2.0,ChargePoint Network
791,WA,,,2.0,ChargePoint Network
792,WA,,,4.0,ChargePoint Network
793,WA,,2.0,2.0,ChargePoint Network
794,WA,,,2.0,ChargePoint Network
795,WA,,,4.0,ChargePoint Network
796,WA,,,8.0,ChargePoint Network
797,WI,,,2.0,ChargePoint Network
798,CA,,,1.0,ChargePoint Network
799,CA,,,8.0,ChargePoint Network
800,CA,,,6.0,ChargePoint Network
801,CA,,6.0,6.0,ChargePoint Network
802,CA,,,1.0,ChargePoint Network
803,CA,,,1.0,ChargePoint Network
804,CA,,,9.0,ChargePoint Network
805,CA,,,1.0,ChargePoint Network
806,FL,,,2.0,ChargePoint Network
807,FL,,1.0,1.0,
808,FL,,,2.0,ChargePoint Network
809,CA,,2.0,2.0,ChargePoint Network
810,CA,,2.0,2.0,ChargePoint Network
811,CA,,2.0,2.0,ChargePoint Network
812,CA,,,1.0,ChargePoint Network
813,HI,,,2.0,
814,HI,,,2.0,
815,IA,,1.0,,
816,IA,,1.0,,
817,IA,,1.0,,
818,MN,,1.0,,
819,MN,,1.0,,
820,MN,,1.0,,
821,MN,,1.0,,
822,MN,,1.0,,
823,MN,,1.0,,
824,PA,,,2.0,
825,NC,,,2.0,
826,NC,,,1.0,
827,NC,,,2.0,
828,NC,,,2.0,
829,NC,,,2.0,
830,NC,,,2.0,
831,NC,,1.0,1.0,
832,PA,,,2.0,
833,WI,,1.0,,
834,WI,,1.0,,
835,WI,,1.0,,
836,WI,,1.0,,
837,WI,,1.0,,
838,WI,,1.0,,
839,WI,,1.0,,
840,WI,,1.0,,
841,WI,,1.0,,
842,WI,,1.0,,
843,WI,,1.0,,
844,WI,,1.0,,
845,WI,,1.0,,
846,WI,,1.0,,
847,WI,,1.0,,
848,WI,,1.0,,
849,CO,,1.0,1.0,
850,IL,,,1.0,
851,IL,,1.0,2.0,
852,LA,,,1.0,
853,IL,,,1.0,
854,CO,,,3.0,
855,IN,,,6.0,ChargePoint Network
856,OH,,,8.0,
857,WI,,,2.0,ChargePoint Network
858,WA,,2.0,2.0,ChargePoint Network
859,CA,,,1.0,ChargePoint Network
860,CA,,,35.0,ChargePoint Network
861,CA,,,10.0,ChargePoint Network
862,CA,,,4.0,ChargePoint Network
863,CA,,,2.0,ChargePoint Network
864,CA,,2.0,8.0,ChargePoint Network
865,FL,,,2.0,ChargePoint Network
866,FL,,,2.0,ChargePoint Network
867,FL,,,2.0,ChargePoint Network
868,HI,,,2.0,
869,IL,,,2.0,ChargePoint Network
870,IL,,,1.0,
871,MA,,,4.0,ChargePoint Network
872,MD,,,1.0,SemaCharge Network
873,MI,,,2.0,ChargePoint Network
874,MI,,,2.0,ChargePoint Network
875,MI,,2.0,2.0,ChargePoint Network
876,MI,,,9.0,
877,MI,,,2.0,ChargePoint Network
878,MI,,2.0,2.0,ChargePoint Network
879,TN,,,1.0,
880,NJ,,,2.0,
881,CA,,,1.0,
882,NC,,,6.0,
883,FL,,,1.0,ChargePoint Network
884,OR,,,1.0,SemaCharge Network
885,OR,,,1.0,SemaCharge Network
886,OR,,,1.0,SemaCharge Network
887,CA,,,2.0,SemaCharge Network
888,CA,,,1.0,SemaCharge Network
889,MD,,,1.0,SemaCharge Network
890,MD,,,1.0,SemaCharge Network
891,MD,,,1.0,SemaCharge Network
892,NY,,,1.0,
893,OR,,,1.0,SemaCharge Network
894,CO,,,1.0,
